City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Mount Gambier,AU,2022-12-27 20:41:34,-37.8333,140.7667,58.51,86,100,11.21
294,Nantucket,US,2022-12-27 20:41:35,41.2835,-70.0995,39.31,62,0,16.11
295,Amlagora,IN,2022-12-27 20:41:35,22.8333,87.3333,64.98,50,5,7.72
296,Asau,RO,2022-12-27 20:41:36,46.4333,26.4,36.52,88,31,2.15
297,Aripuana,BR,2022-12-27 20:41:36,-9.1667,-60.6333,84.16,68,99,2.28
298,Miri,MY,2022-12-27 20:38:15,4.4148,114.0089,77.16,94,20,2.3
299,Kralendijk,BQ,2022-12-27 20:41:37,12.15,-68.2667,80.58,83,40,14.97
300,Saldanha,ZA,2022-12-27 20:41:37,-33.0117,17.9442,64.45,91,31,9.51
301,Floro,NO,2022-12-27 20:41:38,61.5996,5.0328,33.96,86,40,10.36
302,Indore,IN,2022-12-27 20:41:38,22.7179,75.8333,58.14,43,0,6.42
303,Asfi,MA,2022-12-27 20:41:39,32.2994,-9.2372,61.65,79,0,7.09
304,Lerwick,GB,2022-12-27 20:41:39,60.1545,-1.1494,41.0,67,100,24.32
305,Kavaratti,IN,2022-12-27 20:41:40,10.5669,72.642,80.78,79,13,7.92
306,Capaci,IT,2022-12-27 20:41:41,38.1711,13.2393,58.24,82,0,4.61
307,Skjervoy,NO,2022-12-27 20:41:41,70.0311,20.9714,26.6,72,69,19.66
308,Cidreira,BR,2022-12-27 20:41:42,-30.1811,-50.2056,70.88,64,89,8.7
309,Arroyo,ES,2022-12-27 20:41:42,41.6096,-4.7969,49.59,93,40,5.75
310,Xining,CN,2022-12-27 20:39:10,36.6167,101.7667,13.06,52,77,1.3
311,Glushkovo,RU,2022-12-27 20:41:43,51.3392,34.6328,35.02,100,100,10.78
312,Gallup,US,2022-12-27 20:41:43,35.5281,-108.7426,56.16,35,74,5.99
313,Road Town,VG,2022-12-27 20:41:43,18.4167,-64.6167,84.24,74,20,12.66
314,Hami,CN,2022-12-27 20:41:44,42.8,93.45,17.56,47,0,2.33
315,Tezu,IN,2022-12-27 20:41:44,27.9167,96.1667,53.13,60,36,4.18
316,Chake Chake,TZ,2022-12-27 20:41:45,-5.2459,39.7666,78.21,83,100,5.53
317,Corbelia,BR,2022-12-27 20:41:45,-24.7989,-53.3067,85.35,68,62,4.38
318,Guerrero Negro,MX,2022-12-27 20:41:46,27.9769,-114.0611,77.05,27,6,6.33
319,Cassilandia,BR,2022-12-27 20:41:47,-19.1133,-51.7342,78.75,78,51,7.07
320,Dholka,IN,2022-12-27 20:41:47,22.7167,72.4667,61.18,31,1,6.62
321,Sarkand,KZ,2022-12-27 20:41:47,45.41,79.9186,24.01,58,23,8.81
322,Fort William,GB,2022-12-27 20:41:48,56.8165,-5.1121,37.15,98,100,3.65
323,Abaete,BR,2022-12-27 20:41:48,-19.16,-45.4458,70.07,87,97,4.03
324,Jumla,NP,2022-12-27 20:41:49,29.2747,82.1838,33.62,27,0,4.0
325,Havelock,US,2022-12-27 20:38:40,34.8791,-76.9013,51.75,28,0,3.0
326,Luan,CH,2022-12-27 20:42:49,46.3592,6.9759,36.32,89,29,1.01
327,Batesville,US,2022-12-27 20:42:50,35.7698,-91.641,42.94,53,9,3.0
328,Koslan,RU,2022-12-27 20:42:50,63.4564,48.8989,-0.13,99,94,4.54
329,Karacabey,TR,2022-12-27 20:42:51,40.2152,28.4038,37.78,54,2,1.41
330,Wodonga,AU,2022-12-27 20:42:51,-36.1167,146.8833,79.27,41,0,6.82
331,Tateyama,JP,2022-12-27 20:42:52,34.9833,139.8667,49.05,47,79,3.56
332,Troitskoye,RU,2022-12-27 20:42:52,52.9821,84.6757,0.86,99,92,3.49
333,Vaitape,PF,2022-12-27 20:42:53,-16.5167,-151.75,81.07,73,12,13.98
334,Maroantsetra,MG,2022-12-27 20:42:53,-15.4333,49.7333,75.16,82,32,3.53
335,Aitape,PG,2022-12-27 20:42:53,-3.1374,142.3475,76.6,88,100,3.06
336,Bereda,ES,2022-12-27 20:42:54,43.2686,-7.5406,47.41,100,20,3.33
337,Tuatapere,NZ,2022-12-27 20:42:54,-46.1333,167.6833,66.83,65,1,1.72
338,Saint-Joseph,RE,2022-12-27 20:42:55,-21.3667,55.6167,75.58,80,36,10.31
339,Port Charlotte,US,2022-12-27 20:41:50,26.9762,-82.0906,73.44,55,0,8.05
340,San Andres,CO,2022-12-27 20:42:56,12.5847,-81.7006,84.22,65,20,11.5
341,Iralaya,HN,2022-12-27 20:42:56,15.0,-83.2333,77.72,83,30,10.92
342,Avenal,US,2022-12-27 20:42:56,36.0041,-120.129,49.96,90,100,6.26
343,Lakhimpur,IN,2022-12-27 20:42:57,27.95,80.7667,50.49,47,0,8.05
344,Santiago Del Estero,AR,2022-12-27 20:42:57,-27.7951,-64.2615,90.64,30,4,3.62
345,Lodja,CD,2022-12-27 20:42:58,-3.4833,23.4333,70.18,97,100,2.17
346,Abapo,BO,2022-12-27 20:42:58,-18.8333,-63.4667,87.53,38,94,8.97
347,Farmington,US,2022-12-27 20:42:52,36.7281,-108.2187,52.16,38,40,6.91
348,Virbalis,LT,2022-12-27 20:42:59,54.6267,22.8169,37.04,78,100,15.32
349,Sijunjung,ID,2022-12-27 20:42:59,-0.6876,100.9537,70.66,98,100,1.7
350,Portland,US,2022-12-27 20:41:07,45.5234,-122.6762,48.9,93,100,11.01
351,Oberndorf,DE,2022-12-27 20:43:00,48.2905,8.5722,35.65,100,5,5.64
352,Chingirlau,KZ,2022-12-27 20:41:20,51.095,54.0814,16.03,85,100,7.02
353,Makakilo City,US,2022-12-27 20:43:01,21.3469,-158.0858,79.68,62,0,13.8
354,Youhao,CN,2022-12-27 20:43:01,47.8667,128.8333,3.04,97,100,2.82
355,Myitkyina,MM,2022-12-27 20:43:02,25.3833,97.4,55.17,99,83,2.13
356,Awjilah,LY,2022-12-27 20:43:02,29.1081,21.2869,56.7,57,0,2.53
357,Bonavista,CA,2022-12-27 20:43:03,48.6499,-53.1147,33.64,71,100,17.85
358,Puerto Madryn,AR,2022-12-27 20:43:03,-42.7692,-65.0385,64.13,51,1,19.73
359,Keshod,IN,2022-12-27 20:43:03,21.3,70.25,63.21,37,0,6.89
360,Ellensburg,US,2022-12-27 20:43:04,46.9965,-120.5479,45.46,84,20,11.99
361,Souillac,MU,2022-12-27 20:43:04,-20.5167,57.5167,77.38,69,20,11.5
362,Saint-Prosper,CA,2022-12-27 20:43:05,46.2117,-70.4811,16.09,86,100,9.28
363,Manado,ID,2022-12-27 20:43:05,1.487,124.8455,75.97,94,40,1.14
364,Benghazi,LY,2022-12-27 20:43:06,32.1167,20.0667,64.18,75,0,6.71
365,Touros,BR,2022-12-27 20:43:06,-5.1989,-35.4608,79.27,75,88,13.98
366,Namatanai,PG,2022-12-27 20:43:07,-3.6667,152.4333,81.18,70,98,5.5
367,Lobito,AO,2022-12-27 20:43:07,-12.3481,13.5456,77.74,80,81,7.18
368,Chickasha,US,2022-12-27 20:39:52,35.0526,-97.9364,51.51,32,0,19.57
369,Campoverde,PE,2022-12-27 20:43:08,-8.4753,-74.8058,89.29,37,90,2.24
370,Tchibanga,GA,2022-12-27 20:43:08,-2.85,11.0333,74.19,92,100,0.27
371,Keti Bandar,PK,2022-12-27 20:43:09,24.1447,67.4497,69.48,24,0,7.9
372,Mandali,IQ,2022-12-27 20:43:09,33.7499,45.5541,52.93,54,71,9.4
373,Owando,CG,2022-12-27 20:40:34,-0.4819,15.8999,76.64,61,100,2.53
374,Yertsevo,RU,2022-12-27 20:44:10,60.7966,40.086,11.37,94,100,9.84
375,Mackenzie,CA,2022-12-27 20:44:10,55.2999,-123.1698,25.02,93,100,4.03
376,Tautira,PF,2022-12-27 20:44:11,-17.7333,-149.15,80.24,74,18,12.21
377,Sibolga,ID,2022-12-27 20:44:11,1.7427,98.7792,75.6,90,100,3.02
378,Semnan,IR,2022-12-27 20:44:12,35.5729,53.3971,39.04,75,0,2.3
379,Nouadhibou,MR,2022-12-27 20:44:12,20.931,-17.0347,66.18,77,0,5.75
380,Berlevag,NO,2022-12-27 20:44:13,70.8578,29.0864,19.4,79,20,42.57
381,Egvekinot,RU,2022-12-27 20:44:13,66.3167,-179.1667,-8.1,70,0,21.45
382,Fairbanks,US,2022-12-27 20:44:14,64.8378,-147.7164,1.74,74,75,6.91
383,Ponta Delgada,PT,2022-12-27 20:44:14,37.7333,-25.6667,61.52,77,75,14.97
384,Karratha,AU,2022-12-27 20:44:14,-20.7377,116.8463,80.38,76,47,14.18
385,Anloga,GH,2022-12-27 20:44:15,5.7947,0.8973,80.11,70,58,9.17
386,Tabou,CI,2022-12-27 20:44:15,4.423,-7.3528,80.49,78,13,10.89
387,Namibe,AO,2022-12-27 20:44:16,-15.1961,12.1522,71.96,74,13,6.2
388,Dzhebariki-Khaya,RU,2022-12-27 20:44:16,62.2167,135.8,-39.21,100,100,0.11
389,Sterling,US,2022-12-27 20:42:54,39.0062,-77.4286,43.09,42,0,3.44
390,Coahuayana,MX,2022-12-27 20:44:17,18.7333,-103.6833,86.45,40,63,7.2
391,Flinders,AU,2022-12-27 20:44:17,-34.5833,150.8552,73.06,77,12,5.99
392,Vila Franca Do Campo,PT,2022-12-27 20:44:18,37.7167,-25.4333,61.21,82,99,11.92
393,Harper,LR,2022-12-27 20:44:18,4.375,-7.7169,80.08,80,12,11.34
394,Nemuro,JP,2022-12-27 20:44:19,43.3236,145.575,32.16,75,20,5.61
395,Outjo,NA,2022-12-27 20:44:19,-20.1167,16.15,74.05,32,38,11.43
396,Ballangen,NO,2022-12-27 20:44:20,68.3428,16.8315,32.22,59,0,11.5
397,Pitsunda,GE,2022-12-27 20:44:20,43.1592,40.3378,48.38,79,100,12.06
398,Homer,US,2022-12-27 20:43:23,59.6425,-151.5483,33.69,91,100,5.75
399,Vung Tau,VN,2022-12-27 20:44:21,10.346,107.0843,73.47,79,71,5.37
400,Mitsamiouli,KM,2022-12-27 20:44:21,-11.3847,43.2844,80.8,75,13,3.74
401,Taoudenni,ML,2022-12-27 20:44:21,22.6783,-3.9836,71.22,20,3,12.08
402,Del Rio,US,2022-12-27 20:42:46,29.3627,-100.8968,65.12,23,0,16.11
403,Sayyan,YE,2022-12-27 20:44:22,15.1718,44.3244,54.63,76,71,3.98
404,Shiyan,CN,2022-12-27 20:44:23,32.6475,110.7781,35.55,70,100,0.85
405,Iberia,US,2022-12-27 20:44:23,29.9502,-91.7507,60.87,29,0,3.44
406,Maneadero,MX,2022-12-27 20:44:23,31.7167,-116.5667,64.09,82,88,5.48
407,Sao Miguel Do Araguaia,BR,2022-12-27 20:44:24,-13.275,-50.1628,73.22,93,100,0.76
408,Ofunato,JP,2022-12-27 20:44:24,39.0717,141.7167,37.62,89,95,6.02
409,Kostalexis,GR,2022-12-27 20:44:25,38.8579,22.3646,52.29,74,10,1.01
410,Morlaix,FR,2022-12-27 20:44:25,48.5833,-4.0,53.65,91,100,20.71
411,San Rafael Del Sur,NI,2022-12-27 20:44:26,11.8485,-86.4384,88.77,44,94,11.43
412,Aswan,EG,2022-12-27 20:44:26,24.0934,32.907,60.1,44,0,5.75
413,La Palma Del Condado,ES,2022-12-27 20:44:27,37.3861,-6.5523,61.14,59,86,7.81
414,Madang,PG,2022-12-27 20:44:27,-5.2246,145.7966,75.4,91,100,5.84
415,Moron,AR,2022-12-27 20:44:28,-34.6534,-58.6198,88.05,30,33,6.42
416,Kununurra,AU,2022-12-27 20:44:28,-15.7667,128.7333,73.38,94,98,5.75
417,Gidam,IN,2022-12-27 20:44:29,18.9833,81.4,71.82,59,87,2.73
418,Biak,ID,2022-12-27 20:44:29,-0.9131,122.8766,76.51,82,100,4.38
419,Baykit,RU,2022-12-27 20:44:29,61.67,96.37,-5.93,100,100,1.36
420,Paita,PE,2022-12-27 20:44:30,-5.0892,-81.1144,74.19,71,88,15.17
421,Kodinsk,RU,2022-12-27 20:45:31,58.6881,99.1844,10.81,97,100,4.03
422,Svetlyy Yar,RU,2022-12-27 20:45:31,48.4748,44.781,26.2,85,100,7.45
423,Gushikawa,JP,2022-12-27 20:45:32,26.3544,127.8686,60.03,85,75,4.61
424,Yeniseysk,RU,2022-12-27 20:45:32,58.4497,92.1703,11.73,97,100,3.27
425,Mao,ES,2022-12-27 20:45:33,39.8885,4.2658,52.36,100,20,0.0
426,Lady Frere,ZA,2022-12-27 20:45:33,-31.7031,27.2329,64.96,70,0,3.69
427,Baghdad,IQ,2022-12-27 20:41:27,33.3406,44.4009,51.71,87,49,5.75
428,Nizhneangarsk,RU,2022-12-27 20:45:34,55.7833,109.55,-6.32,86,22,5.06
429,Pinyug,RU,2022-12-27 20:45:35,60.251,47.7842,-2.97,100,91,4.59
430,Camana,PE,2022-12-27 20:45:35,-16.6228,-72.7111,73.69,79,79,9.91
431,Stornoway,GB,2022-12-27 20:45:35,58.2093,-6.3865,48.16,91,75,18.41
432,Laguna,US,2022-12-27 20:42:42,38.421,-121.4238,56.14,94,100,19.57
433,Nuuk,GL,2022-12-27 20:45:36,64.1835,-51.7216,29.01,80,75,2.3
434,Kansanshi,ZM,2022-12-27 20:45:36,-12.0951,26.4273,62.24,97,100,4.32
435,Katangli,RU,2022-12-27 20:45:37,51.7102,143.2326,-11.22,100,86,4.97
436,Rock Sound,BS,2022-12-27 20:45:37,24.9,-76.2,76.44,74,6,9.37
437,Svetlogorsk,BY,2022-12-27 20:45:38,52.6333,29.7333,33.64,95,100,12.95
438,Puerto Rico,AR,2022-12-27 20:45:39,-26.796,-55.024,68.99,98,100,8.19
439,Seoul,KR,2022-12-27 20:45:14,37.5683,126.9778,29.64,90,100,4.61
440,Itambacuri,BR,2022-12-27 20:45:40,-18.0311,-41.685,73.72,87,100,3.76
441,Boa Vista,BR,2022-12-27 20:45:07,2.8197,-60.6733,85.98,58,40,9.22
442,Aleksandrovskoye,RU,2022-12-27 20:45:40,44.7142,43.0008,36.93,77,99,5.17
443,Odweyne,SO,2022-12-27 20:45:41,9.4092,45.064,68.14,64,9,5.19
444,Calvinia,ZA,2022-12-27 20:45:41,-31.4707,19.776,67.96,30,0,4.27
445,Skibbereen,IE,2022-12-27 20:45:42,51.55,-9.2667,50.11,80,100,12.46
446,Naze,JP,2022-12-27 20:45:42,28.3667,129.4833,54.52,77,100,7.74
447,Rodrigues Alves,BR,2022-12-27 20:45:43,-7.738,-72.6509,88.0,60,96,2.8
448,Dharchula,IN,2022-12-27 20:45:43,29.85,80.5333,45.43,21,0,7.72
449,Impfondo,CG,2022-12-27 20:45:44,1.6381,18.0667,75.58,45,91,1.01
450,Lasa,IT,2022-12-27 20:45:44,46.6166,10.7002,40.08,73,96,1.07
451,Bethanien,NA,2022-12-27 20:45:44,-26.502,17.1583,76.17,21,0,7.7
452,Uvat,RU,2022-12-27 20:45:45,59.1433,68.8953,-8.25,100,78,3.02
453,Hope Mills,US,2022-12-27 20:45:45,34.9704,-78.9453,52.12,23,0,3.44
454,Sapa,PH,2022-12-27 20:45:47,5.1544,120.3241,78.91,86,100,11.63
455,Qinhuangdao,CN,2022-12-27 20:45:47,39.9317,119.5883,20.39,44,0,7.49
456,Mizdah,LY,2022-12-27 20:45:48,31.4451,12.9801,56.59,46,0,2.93
457,Siocon,PH,2022-12-27 20:45:48,7.7061,122.1353,76.87,86,100,5.03
458,Port Augusta,AU,2022-12-27 20:45:48,-32.5,137.7667,69.21,72,95,25.99
459,Wenling,CN,2022-12-27 20:45:49,28.3669,121.36,42.94,75,77,8.68
460,Duvan,RU,2022-12-27 20:45:50,55.695,57.9024,-7.55,100,100,2.37
461,Bilma,NE,2022-12-27 20:45:50,18.6853,12.9164,63.72,33,63,3.67
462,Malinovoye Ozero,RU,2022-12-27 20:45:50,51.6753,79.7825,6.91,84,84,7.45
463,Viedma,AR,2022-12-27 20:45:51,-40.8135,-62.9967,71.2,25,48,12.28
464,Cairns,AU,2022-12-27 20:45:52,-16.9167,145.7667,77.07,97,40,9.22
465,Lawigan,PH,2022-12-27 20:45:52,10.487,122.0354,74.07,84,100,5.12
466,Shache,CN,2022-12-27 20:45:53,38.4167,77.2406,19.56,50,1,1.1
467,Port Lincoln,AU,2022-12-27 20:45:32,-34.7333,135.8667,60.3,61,24,18.77
468,Krasnyy Chikoy,RU,2022-12-27 20:45:53,50.3643,108.7512,-14.58,100,89,2.21
469,Jaisalmer,IN,2022-12-27 20:46:54,26.9147,70.9181,60.89,20,3,5.97
470,Conceicao Do Araguaia,BR,2022-12-27 20:46:55,-8.2578,-49.2647,76.57,88,90,1.3
471,Muroto,JP,2022-12-27 20:46:55,33.2833,134.15,51.12,65,14,6.64
472,Buta,CD,2022-12-27 20:46:56,2.7858,24.73,70.18,49,100,3.29
473,Labuhan,ID,2022-12-27 20:46:56,-6.8844,112.2051,76.75,85,99,8.57
474,Geraldton,AU,2022-12-27 20:46:56,-28.7667,114.6,59.41,82,0,11.5
475,Opuwo,NA,2022-12-27 20:46:57,-18.0607,13.84,73.31,27,6,6.76
476,Ucluelet,CA,2022-12-27 20:46:57,48.9329,-125.5528,48.51,94,100,10.27
477,Heinola,FI,2022-12-27 20:46:58,61.2056,26.0381,32.0,97,100,8.88
478,Lingao,CN,2022-12-27 20:46:58,19.9103,109.6859,65.66,87,100,15.01
479,Tigil,RU,2022-12-27 20:46:59,57.8,158.6667,9.25,95,100,3.65
480,Pont-Audemer,FR,2022-12-27 20:47:00,49.35,0.5167,49.12,85,100,17.52
481,Wanxian,CN,2022-12-27 20:47:00,30.8039,108.3897,41.99,93,100,4.68
482,Bolgatanga,GH,2022-12-27 20:47:01,10.7856,-0.8514,76.33,22,27,6.64
483,Ambon,ID,2022-12-27 20:47:02,-3.6954,128.1814,77.23,15,40,4.61
484,Saint George,US,2022-12-27 20:43:20,37.1041,-113.5841,58.42,42,0,4.61
485,Otradnoye,RU,2022-12-27 20:47:02,59.7775,30.8181,28.45,94,100,7.38
486,Fort Frances,CA,2022-12-27 20:47:03,48.5999,-93.4003,18.16,79,100,5.61
487,San Bartolome,ES,2022-12-27 20:47:04,27.9248,-15.5733,61.27,48,0,17.27
488,Tiarei,PF,2022-12-27 20:47:04,-17.5333,-149.3333,86.02,74,12,13.09
489,Paamiut,GL,2022-12-27 20:47:05,61.994,-49.6678,23.85,88,99,11.86
490,Westport,US,2022-12-27 20:47:05,41.1415,-73.3579,34.72,51,100,5.75
491,Krasnyy Kholm,RU,2022-12-27 20:47:06,58.0607,37.1203,22.71,95,100,11.41
492,Jilotepec,MX,2022-12-27 20:47:06,19.6,-96.9333,55.33,85,95,3.27
493,Baiyin,CN,2022-12-27 20:47:07,36.5583,104.2081,16.18,42,0,2.17
494,Iquitos,PE,2022-12-27 20:44:57,-3.7481,-73.2472,91.44,58,40,6.91
495,Lethem,GY,2022-12-27 20:47:07,3.3803,-59.7968,85.86,54,100,11.01
496,Aguimes,ES,2022-12-27 20:47:08,27.9054,-15.4461,68.63,46,0,17.27
497,College,US,2022-12-27 20:44:25,64.8569,-147.8028,1.72,74,75,6.91
498,Raudeberg,NO,2022-12-27 20:47:08,61.9875,5.1352,32.86,9,57,9.71
499,Port Lavaca,US,2022-12-27 20:47:09,28.615,-96.6261,59.32,44,0,0.0
500,Basco,PH,2022-12-27 20:47:09,20.4487,121.9702,72.43,71,100,26.19
501,San Esteban,HN,2022-12-27 20:47:10,15.2,-85.75,86.9,63,60,5.03
502,Isangel,VU,2022-12-27 20:47:10,-19.55,169.2667,84.31,74,98,4.61
503,Teruel,ES,2022-12-27 20:47:11,40.6667,-0.6667,40.39,66,3,4.0
504,Gravdal,NO,2022-12-27 20:47:11,68.1214,13.5031,37.29,56,75,17.27
505,Qabaqcol,AZ,2022-12-27 20:47:12,41.72,46.2647,35.64,64,6,0.67
506,Jasper,US,2022-12-27 20:47:12,37.2001,-94.3502,44.24,44,40,17.27
507,Vincennes,FR,2022-12-27 20:47:13,48.85,2.4333,46.87,91,75,10.36
508,Isla Vista,US,2022-12-27 20:47:13,34.4133,-119.861,59.77,93,100,0.0
509,Payakumbuh,ID,2022-12-27 20:47:14,-0.2202,100.6308,67.84,97,100,2.15
510,Zatoka,UA,2022-12-27 20:47:14,46.0725,30.4654,44.73,72,97,25.61
511,Arlit,NE,2022-12-27 20:47:15,18.7369,7.3853,67.87,22,91,7.47
512,Ozinki,RU,2022-12-27 20:47:15,51.1786,49.6769,18.81,79,17,3.15
513,Laurel,US,2022-12-27 20:48:15,39.0993,-76.8483,42.48,41,0,5.75
514,Abatskoye,RU,2022-12-27 20:48:16,56.2875,70.4555,14.11,93,100,7.49
515,Grand Gaube,MU,2022-12-27 20:48:16,-20.0064,57.6608,78.39,67,2,7.0
516,Sonoita,MX,2022-12-27 20:48:17,31.85,-112.8333,73.08,20,70,13.4
517,Port-Cartier,CA,2022-12-27 20:48:17,50.0334,-66.8654,12.42,80,92,8.93
518,Rafsanjan,IR,2022-12-27 20:48:18,30.4067,55.9939,47.43,48,7,8.19
519,Qasigiannguit,GL,2022-12-27 20:48:18,68.8193,-51.1922,12.45,69,23,5.5
520,Korla,CN,2022-12-27 20:48:19,41.7597,86.1469,13.48,65,7,1.72
521,Wonthaggi,AU,2022-12-27 20:48:19,-38.6044,145.5913,79.83,45,97,18.39
522,Fare,PF,2022-12-27 20:48:20,-16.7,-151.0167,80.49,74,24,13.13
523,Nara,JP,2022-12-27 20:48:20,34.6851,135.8049,42.49,69,6,2.35
524,Makhachkala,RU,2022-12-27 20:47:48,42.9764,47.5024,35.58,86,10,7.9
525,Kemijarvi,FI,2022-12-27 20:48:21,66.7131,27.4306,10.38,93,97,7.7
526,Nsoko,SZ,2022-12-27 20:48:21,-27.0333,31.95,74.46,92,100,1.63
527,Oktyabrskiy,RU,2022-12-27 20:48:22,54.4815,53.471,-1.79,100,100,3.47
528,Daan,CN,2022-12-27 20:48:23,33.0558,106.2958,32.02,63,99,3.04
529,Voh,NC,2022-12-27 20:43:33,-20.9667,164.7,77.65,87,100,5.3
530,Buala,SB,2022-12-27 20:48:23,-8.145,159.5921,81.18,81,100,7.83
531,Kapustin Yar,RU,2022-12-27 20:48:24,48.5831,45.7372,27.46,70,93,6.46
532,Cabra,ES,2022-12-27 20:48:24,37.4725,-4.4421,54.5,55,79,3.44
533,Bonthe,SL,2022-12-27 20:48:25,7.5264,-12.505,79.2,78,38,5.93
534,Hay River,CA,2022-12-27 20:48:25,60.8156,-115.7999,-0.42,71,100,8.05
535,Dorado,PR,2022-12-27 20:46:50,18.4588,-66.2677,84.09,76,40,13.8
536,Pehowa,IN,2022-12-27 20:48:26,29.9833,76.5833,48.67,29,19,8.55
537,Jibuti,DJ,2022-12-27 20:48:26,11.5,42.5,71.94,72,92,8.66
538,Komsomolskiy,UZ,2022-12-27 20:48:27,40.4272,71.7189,32.72,74,100,4.61
539,Encinitas,US,2022-12-27 20:47:03,33.037,-117.292,73.51,58,100,3.0
540,Eyl,SO,2022-12-27 20:48:27,7.9803,49.8164,72.88,75,5,10.11
541,Marmande,FR,2022-12-27 20:45:17,44.5,0.1667,50.76,96,7,5.46
542,Kasangulu,CD,2022-12-27 20:45:19,-4.5911,15.1708,72.09,90,52,1.74
543,Meadow Lake,US,2022-12-27 20:48:28,34.8014,-106.5436,57.96,38,87,9.22
544,Aykhal,RU,2022-12-27 20:48:29,66.0,111.5,0.72,96,97,16.62
545,Presidencia Roque Saenz Pena,AR,2022-12-27 20:48:29,-26.7852,-60.4388,72.09,77,63,8.43
546,Kazerun,IR,2022-12-27 20:48:30,29.6195,51.6541,50.09,77,100,5.23
547,Acajutla,SV,2022-12-27 20:48:30,13.5928,-89.8275,85.05,49,0,1.88
548,Terebovlya,UA,2022-12-27 20:48:30,49.3019,25.71,34.7,80,89,14.23
549,Muli,MV,2022-12-27 20:48:31,2.9167,73.5667,81.73,70,76,9.19
550,Naantali,FI,2022-12-27 20:48:32,60.4674,22.0243,33.12,93,75,6.91
551,Blind River,CA,2022-12-27 20:48:32,46.1834,-82.9582,24.91,75,100,11.95
552,Yining,CN,2022-12-27 20:48:33,29.0361,114.5636,37.92,98,100,2.01
553,Chuy,UY,2022-12-27 20:44:04,-33.6971,-53.4616,70.43,55,100,12.44
554,Iglesias,IT,2022-12-27 20:48:34,39.3114,8.535,52.79,82,23,3.51
555,Kamina,CD,2022-12-27 20:48:34,-8.7386,24.9906,64.0,95,82,2.28
556,General Roca,AR,2022-12-27 20:49:35,-39.0333,-67.5833,86.63,9,74,11.21
557,Ambilobe,MG,2022-12-27 20:49:35,-13.2,49.05,74.59,90,85,1.81
558,Xuzhou,CN,2022-12-27 20:49:36,34.1805,117.1571,28.69,47,31,4.54
559,Nha Trang,VN,2022-12-27 20:45:18,12.25,109.1833,69.8,88,94,7.27
560,Ayame,CI,2022-12-27 20:49:36,5.6083,-3.1563,76.82,76,29,4.65
561,Puerto Colombia,CO,2022-12-27 20:49:37,10.9878,-74.9547,87.89,80,18,15.12
562,Bosanska Kostajnica,HR,2022-12-27 20:49:37,45.2159,16.5444,42.48,82,100,3.53
563,Nyurba,RU,2022-12-27 20:49:38,63.2842,118.3319,-1.1,92,100,10.63
564,Bull Savanna,JM,2022-12-27 20:49:38,17.8868,-77.5902,78.3,68,33,14.47
565,Galle,LK,2022-12-27 20:49:39,6.0367,80.217,74.55,87,37,4.72
566,Labuan,MY,2022-12-27 20:49:40,5.2767,115.2417,75.56,100,20,0.0
567,Snasa,NO,2022-12-27 20:49:40,64.2457,12.3778,33.21,96,100,17.43
568,Boyolangu,ID,2022-12-27 20:49:41,-8.1181,111.8935,74.03,88,92,1.54
569,Tabas,IR,2022-12-27 20:49:41,33.5959,56.9244,50.14,48,96,1.92
570,Masyaf,SY,2022-12-27 20:49:42,35.0653,36.3406,43.9,82,0,2.06
571,Scalea,IT,2022-12-27 20:49:42,39.813,15.7956,57.72,81,7,0.87
572,Goderich,CA,2022-12-27 20:47:47,43.7501,-81.7165,28.9,64,100,16.11
573,Yongchang,CN,2022-12-27 20:49:43,30.0381,119.7317,38.57,74,94,2.71
574,Tutoia,BR,2022-12-27 20:49:44,-2.7619,-42.2744,79.99,80,100,10.4
575,San Jeronimo,PE,2022-12-27 20:49:44,-11.9472,-75.2829,59.97,61,99,4.74
576,Palu,ID,2022-12-27 20:49:45,-0.8917,119.8707,75.9,84,100,2.55
577,Antalaha,MG,2022-12-27 20:49:45,-14.9003,50.2788,72.41,89,19,7.18
